nome,tipo,uf,municipio,latitude,longitude,fonte,fonte_url
CIAAM - Centro de Inteligência Artificial e Aprendizado de Máquina,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://ciaam.usp.br/pt/
CIAg - Centro de Inovação no Agronegócio,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.ciag.org.br/
CICS POLI USP - Centro de Inovação em Construção Sustentável,Unidade Embrapii,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-materiais-para-construcao-ecoeficiente-poli-escola-politecnica-da-universidade-de-sao-paulo/
CIDACS - Centro de Integração de Dados e Conhecimentos para Saúde,Laboratório de pesquisa,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://cidacs.bahia.fiocruz.br/
CIENP - Center for Innovation and Preclinical Testing,Unidade Embrapii,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-desenvolvimento-de-medicamentos-cienp-centro-de-inovacao-e-ensaios-pre-clinicos/
CIETEC - Centro de Inovação Empreendedorismo e Tecnologia,Hub de inovação,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://cietec.org.br/
CIIA-Saúde - Centro de Inovação em IA para a Saúde,Centro de Pesquisa Aplicada em IA; Laboratório de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://bv.fapesp.br/pt/auxilios/110077/centro-de-inovacao-em-inteligencia-artificial-para-a-saude-ciia-saude
CIM/UNIFESP - Centro de Inovação em Materiais,Unidade Embrapii,SP,São José dos Campos,-23.2237,-45.9009,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-em-polimeros-e-nanomateriais-cim-unifesp-centro-de-inovacao-em-materiais-da-universidade-federal-de-sao-paulo/
CIN/UFPE - Centro de Informática da UFPE,Unidade Embrapii,PE,Recife,-8.0476,-34.877,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-e-sistemas-veiculares-cin-ufpe-centro-de-informatica-da-universidade-federal-de-pernambuco/
CITEB - Fundação Centro de Inovação e Tecnologia de Biguaçu,Incubadora; Instituto de ciência e tecnologia (ICT),SC,Biguaçu,-27.4939,-48.6558,otd_cgee,https://www.citeb.com.br/
CiteLab - Laboratório de Pesquisa em Ciência Inovação Tecnologia e Educação,Laboratório de políticas públicas,RJ,Niterói,-22.8833,-43.1036,otd_cgee,https://citelab.uff.br/citelab/
CNPEM - Centro Nacional de Pesquisa em Energia e Materiais,Instituto de pesquisa; Unidade Embrapii,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://cnpem.br/
Conecthus Instituto de Tecnologia e Biotecnologia do Amazonas,Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.conecthus.org.br/
COPPE/UFRJ - Engenharia de Petróleo e Gás,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-engenharia-de-petroleo-e-gas-coppe-instituto-alberto-luiz-coimbra-de-pos-graduacao-e-pesquisa-de-engenharia/
CPqD - Centro de Pesquisa e Desenvolvimento em Telecomunicações,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://www.cpqd.com.br/
CQMED/UNICAMP - Centro de Química Medicional de Inovação Aberta,Unidade Embrapii,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-biofarmacos-e-farmacos-cqmed-centro-de-quimica-medicinal-de-inovacao-aberta/
Creathus,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.creathus.org.br/
CRIA - Centro de Referência em Inteligência Artificial,Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://cria.ufc.br/
CRITT - Incubadora do Centro Regional de Inovação e Transferência de Tecnologia,Incubadora,MG,Juiz de Fora,-21.7642,-43.3467,otd_cgee,https://www2.ufjf.br/critt/
CRTM/IFRN - Centro de Tecnologia Mineral,Unidade Embrapii,RN,Currais Novos,-6.2597,-36.5297,otd_cgee,https://embrapii.org.br/unidades/crtm-ifrn/
CTI - Centro de Tecnologia da Informação Renato Archer,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://www.gov.br/cti/pt-br
CTIM/UFABC - Grupo de Ciência Tecnologia e Inovação em Materiais,Unidade Embrapii,SP,Santo André,-23.6639,-46.5383,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-em-materiais-polimericos-e-funcionais-ctim-ufabc-grupo-de-ciencia-tecnologia-e-inovacao-em-materiais-da-universidade-federal-do-abc/
CTNANO/UFMG,Unidade Embrapii,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-materiais-avancados-e-nanotecnologia-ctnano-ufmg-centro-de-tecnologia-em-nanomateriais-e-grafeno-da-universidade-federal-de-minas-gerais/
Cubo Itaú,Hub de inovação,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://cubo.network/?hsLang=pt-br
DCC/UFMG,Unidade Embrapii,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-software-para-sistemas-ciberfisicos-dcc-departamento-de-ciencia-da-computacao-da-universidade-federal-de-minas-gerais/
DIMEC - Divisão de Metodologias da Computação,Instituto de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://www.gov.br/cti/pt-br/acesso-a-informacao/institucional/unidades-de-competencia-1/divisao-de-metodologias-da-computacao-dimec
E-RENOVA,Unidade Embrapii,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-e-renova/
EDGE/UFAL,Unidade Embrapii,AL,Maceió,-9.6498,-35.7089,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-computacao-industrial-edge-ufal-centro-de-inovacao-edge-da-universidade-federal-de-alagoas/
EMBRAPA Agricultura Digital,Instituto de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://www.embrapa.br/agricultura-digital/apresentacao
Embrapa Gado de Corte,Instituto de pesquisa,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://www.embrapa.br/gado-de-corte
Embrapa Pantanal,Instituto de pesquisa,MS,Corumbá,-19.0078,-57.6509,otd_cgee,https://www.embrapa.br/pantanal
ESALQ/USP - Escola Superior de Agricultura,Unidade Embrapii,SP,Piracicaba,-22.7253,-47.6492,otd_cgee,https://embrapii.org.br/unidades/esalq-escola-superior-de-agricultura-luiz-de-queiroz/
Espaço 4.0,Laboratório de pesquisa,AL,Rio Negro,-9.7833,-36.6667,otd_cgee,https://integra.ifal.edu.br/portfolio/laboratorios/espaco-4-0-campus-rio-largo
ExACTa,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.exacta.inf.puc-rio.br/
FACTI - Fundação de Apoio à Capacitação em TI,Instituto de pesquisa; Projeto de capacitação,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://facti.com.br/
Faculdade de Tecnologia Senac Amazonas,Incubadora; Instituto de ciência e tecnologia (ICT); Laboratório de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://faculdade.am.senac.br/
FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.fdte.org.br/
FEMEC/UFU - Unidade Embrapii de Tecnologias Metal-Mecânica,Unidade Embrapii,MG,Uberlândia,-18.9186,-48.2772,otd_cgee,https://embrapii.org.br/unidades/femec-faculdade-de-engenharia-mecanica/
FINATEC - Fundação de Empreendimentos Científicos e Tecnológicos,Instituto de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://www.finatec.org.br/
Findeslab,Hub de inovação,ES,Vitória,-20.3155,-40.3128,otd_cgee,https://findeslab.com.br/
FIT Instituto de Tecnologia da Amazônia,Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.fit-tecnologia.org.br/home
FiTEC - Fundação para Inovações Tecnológicas,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.fitec.org.br/
FMRP/USP,Unidade Embrapii,SP,Ribeirão Preto,-21.1775,-47.8103,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-descoberta-e-desenvolvimento-de-farmacos/
FPFtech - Fundação Paulo Feitoza,Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://fpftech.com/
GEPTSS - Grupo de Estudo e Pesquisa em Trabalho Saúde e Serviço Social,Laboratório de pesquisa,MG,Ouro Branco,-20.5233,-43.69,otd_cgee,https://geptsss.ufop.br/
GESTIC - Núcleo de Excelência em Gestão Inovação Tecnologia e Conhecimento,Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://gestic.org.br/
GMMSB - Grupo de Modelagem Molecular de Sistemas Biológicos,Laboratório de pesquisa,RJ,Petrópolis,-22.505,-43.1793,otd_cgee,https://www.gmmsb.lncc.br/index.html
GOING - Laboratório de Pesquisas em Políticas Públicas Geografia da Inovação e Governança,Laboratório de políticas públicas,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://portal.ige.unicamp.br/labs/laboratorio-de-pesquisas-em-politicas-publicas-geografia-da-inovacao-e-governanca
GREMLING - Grupo de Estudo e Pesquisa em Machine Learning,Laboratório de pesquisa,MG,Itajubá,-22.4256,-45.4528,otd_cgee,http://dgp.cnpq.br/dgp/espelhogrupo/5988385850247039
GRIDTECH - Instituto Gridtech de Pesquisa e Desenvolvimento,Instituto de ciência e tecnologia (ICT),CE,Fortaleza,-3.7172,-38.5433,otd_cgee,
GRUNA LABS,Laboratório de pesquisa,PI,Teresina,-5.0892,-42.8019,otd_cgee,https://grunalabs-website.vercel.app/
GSCAR - Grupo de Sistemas de Controle e Automação em Robótica,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,http://www.coep.ufrj.br/gscar/index.html
GT Educação-Catedra Oscar Sala,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.educamaisai.com.br/
H.IAAC Hub de Inteligência Artificial e Arquiteturas Cognitivas,Laboratório de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://hiaac.unicamp.br/about-the-hub/
H2IA - Hub de Inovação em IA (UFPEL),Laboratório de pesquisa,RS,Pelotas,-31.7654,-52.3376,otd_cgee,https://www.ia.ufpel.edu.br/
Habite,Incubadora,TO,Palmas,-10.1689,-48.3317,otd_cgee,https://www.facebook.com/redehabite/
HBR - Instituto Hardware BR,Incubadora; Instituto de ciência e tecnologia (ICT),DF,Brasília,-15.7801,-47.9292,otd_cgee,https://hardware.org.br/
HIT - Health Inovation Techcenter,Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://hit.einstein.br/
Hospital Israelita Albert Einstein (SBIBAE),Hub de inovação; Incubadora; Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.einstein.br/estrutura/inovacao
Hub Roraima Innovation (Agro),Hub de inovação,RR,Boa Vista,2.8235,-60.6758,otd_cgee,https://portal.rr.gov.br/hub-roraima-inovation-transforma-o-agronegocio-com-tecnologia-e-empreendedorismo/
HUB-TEC Sergipe,Hub de inovação,SE,Aracaju,-10.9472,-37.0731,otd_cgee,https://eneva.com.br/nossos-negocios/geracao-de-energia/ute-porto-de-sergipe-i/
Hub.Rio,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://www.parque.ufrj.br/hub-rio-iniciativa-do-ecossistema-de-inovacao-da-ufrj-desenvolve-tecnologias-para-solucionar-desafios-da-transicao-energetica/
IA2PP - Rede de Pesquisa de IA Aplicada às Políticas Públicas,Laboratório de pesquisa,GO,Goiânia,-16.6869,-49.2648,otd_cgee,https://iasaudepublica.com.br/wp-content/uploads/2023/09/REDE-DE-PESQUISA-IA2PP-Inteligencia-Artificial-Aplicada-as-Politicas-Publicas.pdf
IAPROBEM,Instituto Nacional de Ciência e Tecnologia (INCT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,http://portal-adm.cnpq.br/web/guest/chamadas-publicas
IARA - Inteligência Artificial Recriando Ambientes,Centro de Pesquisa Aplicada em IA; Laboratório de pesquisa,SP,São Carlos,-22.0175,-47.8908,otd_cgee,https://bv.fapesp.br/pt/auxilios/111390/iara-inteligencia-artificial-recriando-ambientes/
IBRV - Instituto BRVANT de Pesquisa e Desenvolvimento,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,http://www.brvant.com.br/index.html
IBTCC/INTELI,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.inteli.edu.br/
ICA - Laboratório de Inteligência Computacional Aplicada,Laboratório de pesquisa,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://ica.ele.puc-rio.br/
ICAPI - Inteligência Computacional Análise e Processamento de Imagens,Instituto de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://www.ime.unicamp.br/pesquisa/grupos/icapi
ICI - Instituto Constanta de Inovação,Instituto de pesquisa,SP,Atibaia,-23.1171,-46.5506,otd_cgee,https://www.institutoconstanta.com.br/
ICMC/USP - Instituto de Ciências Matemáticas e de Computação,Unidade Embrapii,SP,São Carlos,-22.0175,-47.8908,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-icmc-usp/
ICTS - Instituto Centro de Tecnologia de Software,Instituto de ciência e tecnologia (ICT),DF,Brasília,-15.7801,-47.9292,otd_cgee,https://www.grupoicts.com.br/
IDOR - Instituto D'Or de Pesquisa e Ensino,Unidade Embrapii,RJ,Rio de Janeiro,-22.9068,-43.1729,otd_cgee,https://embrapii.org.br/unidades/instituto-dor-de-pesquisa-e-ensino-idor/
IESD - Incubadora Empresarial Santos Dumont,Incubadora,PR,Foz de Iguaçu,-25.5478,-54.5882,otd_cgee,https://itaipuparquetec.org.br/
IF GOIANO - Unidade Embrapii de Tecnologias Agroindustriais,Unidade Embrapii,GO,Rio Verde,-17.7975,-50.9264,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-agroindutriais-if-goiano/
IF SUL DE MINAS - Unidade Embrapii de Agroindústria do Café,Unidade Embrapii,MG,Machado,-21.6733,-45.9222,otd_cgee,https://embrapii.org.br/unidades/ifsuldeminas-instituto-federal-de-educacao-ciencia-e-tecnologia-do-sul-de-minas-gerais/
IFAM - Unidade Embrapii de Tecnologias para Processos de Manufatura,Unidade Embrapii,AM,Manaus,-3.119,-60.0217,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-para-processos-de-manufatura-ifam-instituto-federal-do-amazonas/
IFBA - Unidade Embrapii de Tecnologias em Saúde,Unidade Embrapii,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://embrapii.org.br/unidades/instituto-federal-da-bahia-ifba/
IFCE - Unidade Embrapii de Sistemas Embarcados e Mobilidade Digital,Unidade Embrapii,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://embrapii.org.br/unidades/polo-de-inovacao-fortaleza/
IFG - Unidade Embrapii de Tecnologias Energéticas Industriais,Unidade Embrapii,GO,Goiânia,-16.6869,-49.2648,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-energeticas-industriais-ifg-instituto-federal-de-goias/
IFMG - Unidade Embrapii de Mobilidade e Sistemas Inteligentes,Unidade Embrapii,MG,Formiga,-20.4653,-45.4267,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-mobilidade-e-sistemas-inteligentes-ifmg-instituto-federal-de-minas-gerais-formiga/
IFMT Maker FabLab,Laboratório de pesquisa,MT,Cuiabá,-15.6014,-56.0979,otd_cgee,https://ifmt.edu.br/conteudo/noticia/ifmt-maker-fablab-do-campus-cuiaba-octayde-recebe-novos-notebooks/
IFPB - Unidade Embrapii de Sistemas para Manufatura,Unidade Embrapii,PB,João Pessoa,-7.1195,-34.845,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-sistemas-para-automacao-da-manufatura-if-paraiba/
IFRN - Unidade Embrapii de Tecnologias em Mineração,Unidade Embrapii,RN,Currais Novos,-6.2597,-36.5297,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-detecnologias-em-mineracao-centro-de-referencia-em-tecnologia-mineral-do-instituto-federal-do-rio-grande-do-norte/
IFSC - Unidade Embrapii de Sistemas Inteligentes de Energia,Unidade Embrapii,SC,Florianópolis,-27.5954,-48.548,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-sistemas-inteligentes-de-energia-ifsc-instituto-federal-de-santa-catarina/
IFSP - Unidade Embrapii de Tecnologia e Engenharia de Alimentos,Unidade Embrapii,SP,Matão,-21.6031,-48.3653,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologia-e-engenharia-de-alimentos-ifsp-instituto-federal-de-sao-paulo-campus-matao/
IFTM - Unidade Embrapii em Soluções Agroalimentares,Unidade Embrapii,MG,Uberaba,-19.7472,-47.9381,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-em-solucoes-agroalimentares-iftm-instituto-federal-de-educacao-ciencia-e-tecnologia-do-triangulo-mineiro/
IIN-ELS - Instituto Internacional de Neurociências Edmond e Lily Safra,Laboratório de pesquisa,RN,Macaíba,-5.8583,-35.3536,otd_cgee,https://institutosantosdumont.org.br/unidade/instituto-neurociencias-iinels/
IIT - Instituto de Inovação Tecnológica,Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://www.upe.br/iit-page.html
IMD - Instituto Metrópole Digital,Unidade Embrapii,RN,Natal,-5.7945,-35.211,otd_cgee,https://www.metropoledigital.ufrn.br/portal/
Inatel,Unidade Embrapii,MG,Santa Rita do Sapucaí,-22.2456,-45.6969,otd_cgee,https://inatel.br/home/
INCIT - Incubadora de Base Tecnológica de Itajubá,Incubadora,MG,Itajubá,-22.4256,-45.4528,otd_cgee,https://incit.com.br
INCOR-HC,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www2.incor.usp.br/sites/incor2024/
INCT Combate à Fome,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://www.fsp.usp.br/inct-combate-a-fome/eixos-de-pesquisa/inteligencia-artificial/
INCT Democracia Digital,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,BA,Salvador,-12.9777,-38.5016,otd_cgee,https://inctdd.org/institucional/
INCT em IA e Sustentabilidade,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.baguete.com.br/noticias/pucrs-ganhara-instituto-nacional-de-ia-e-sustentabilidade
INCT em IA para Cibersegurança,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://dcc.ufmg.br/iaciber/
INCT em Materials Informatics,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,Campínas,-22.9099,-47.0626,otd_cgee,https://inct-mi.pesquisa.ufabc.edu.br/projeto-institucional/
INCT Engenharia de Software,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://ines.org.br/
INCT IA.Edu,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,AL,Maceió,-9.6498,-35.7089,otd_cgee,https://noticias.ufal.br/ufal/noticias/2025/7/ufal-conquista-aprovacao-inedita-de-dois-institutos-nacionais-de-ciencia-e-tecnologia
INCT IAIA,Instituto de pesquisa; Instituto Nacional de Ciência e Tecnologia (INCT),PE,Recife,-8.0476,-34.877,otd_cgee,https://portal.cin.ufpe.br/2022/12/06/instituto-nacional-de-inteligencia-artificial-iaia-e-o-novo-incts-do-cin-ufpe/
INCT IAmazônia,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,PA,Belém,-1.4558,-48.4902,otd_cgee,https://ufpa.br/ufpa-aprova-dois-institutos-nacionais-de-ciencia-tecnologia/
INCT InSAC,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://insac.eesc.usp.br/o-programa-inct/
INCT Internet do Futuro,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://interscity.org/
INCT IQNano,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://dcc.ufmg.br/infraestruturas-quantica-e-nano-para-aplicacoes-convergentes/
INCT PICS,Instituto Nacional de Ciência e Tecnologia (INCT),SP,Ribeirão Preto,-21.1775,-47.8103,otd_cgee,https://sites.usp.br/fisica/
INCT Redes de Comunicação e IoT,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://iconiot.ic.unicamp.br/
INCT Sensoriamento Remoto e Vigilância,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://inct-signals.org/
INCT Stream,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,PA,Belém,-1.4558,-48.4902,otd_cgee,https://ufpa.br/ufpa-aprova-dois-institutos-nacionais-de-ciencia-tecnologia/
INCT TEC CIS 4.0,Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://www.ufpe.br/agencia/noticias/
INCT TILD-IAR,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,MG,Belo Horizonte,-19.9167,-43.9345,otd_cgee,https://dcc.ufmg.br/tild-iar/
INCT-NAMITEC,Instituto Nacional de Ciência e Tecnologia (INCT); Laboratório de pesquisa,SP,Campinas,-22.9099,-47.0626,otd_cgee,https://namitec.org.br/
Incubac,Incubadora,AC,Rio Branco,-9.9754,-67.8249,otd_cgee,https://web.ifac.edu.br/incubac/
Incubadora de Empresas da Associação Parque Tecnológico de São José dos Campos,Incubadora,SP,São José dos Campos,-23.2237,-45.9009,otd_cgee,https://pitsjc.org.br/institucional/
Incubadora de Empresas do IFCE,Incubadora,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://ifce.edu.br/fortaleza/incubadora
INCUBADORA METRÓPOLE,Incubadora,RN,Natal,-5.7945,-35.211,otd_cgee,https://metropoleparque.imd.ufrn.br/parque/
Incubadora Tecnológica Municipal de Campo Grande,Incubadora,MS,Cuiabá,-15.6014,-56.0979,otd_cgee,https://www.linkedin.com/company/incubadora-tecnol-gica-de-campo-grande-ms/
INCUBAL - Incubadora de Empresas de Alagoas,Incubadora,AL,Maceió,-9.6498,-35.7089,otd_cgee,https://ufal.br/ufal/pesquisa-e-inovacao/empreendedorismo/incubadoras/incubadora-de-empresas-de-alagoas-incubal/sobre-a-incubal
INDT - Instituto de Desenvolvimento Tecnológico,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,AM,Manaus,-3.119,-60.0217,otd_cgee,https://indt.org.br/
INES - Instituto Nacional para Engenharia de Software,Laboratório de pesquisa,PE,Recife,-8.0476,-34.877,otd_cgee,https://ines.org.br/
INES.IA,Instituto Nacional de Ciência e Tecnologia (INCT),PE,Recife,-8.0476,-34.877,otd_cgee,https://www.gov.br/cnpq/pt-br/assuntos/noticias/cnpq-em-acao/
INETI - Incubadora de Empresas de Base Tecnológica de Ilhéus,Incubadora,BA,Ilhéus,-14.7889,-39.0494,otd_cgee,https://ineti.org.br/
INF-GHAIA,Laboratório de pesquisa,RS,Porto Alegre,-30.0346,-51.2177,otd_cgee,https://www.inf.ufrgs.br/site/
INMETRO - DMTIC,Instituto de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://www.gov.br/inmetro/pt-br/centrais-de-conteudo/noticias/inmetro-e-credenciado-para-realizar-projetos-em-parceria-com-empresas-de-tecnologia-da-informacao
Inova - Polo de Inovação IFAM,Unidade Embrapii,AM,Manaus,-3.119,-60.0217,otd_cgee,https://inova.ifam.edu.br/
INOVA AGRO/UFPEL,Unidade Embrapii,RS,Pelotas,-31.7654,-52.3376,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-de-tecnologias-para-agricultura-inovaagro-ufpel/
Inova UPE,Laboratório de inovação,PE,Recife,-8.0476,-34.877,otd_cgee,https://inova.upe.br/
Inovato - Agência de Inovação da UFT,Hub de inovação,TO,Palmas,-10.1689,-48.3317,otd_cgee,https://www.uft.edu.br/inovacao/sobre-a-inovato
INOVAUSP,Instituto de pesquisa,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://inova.usp.br/
INOVISAO,Laboratório de pesquisa,MS,Campo Grande,-20.4697,-54.6201,otd_cgee,https://inovisao.weebly.com/
INPE - Instituto Nacional de Pesquisas Espaciais,Instituto de ciência e tecnologia (ICT),SP,São José dos Campos,-23.2237,-45.9009,otd_cgee,https://www.gov.br/inpe/pt-br
INRAD-HC,Instituto de ciência e tecnologia (ICT),SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://inovahc.hc.fm.usp.br/
INRI/UFSM,Unidade Embrapii,RS,Santa Maria,-29.6842,-53.8069,otd_cgee,https://embrapii.org.br/unidades/unidade-embrapii-em-recursos-energeticos-distribuidosinri-ufsm-instituto-de-redes-inteligentes-da-universidade-federal-de-santa-maria/
Instituto Atlântico,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,CE,Fortaleza,-3.7172,-38.5433,otd_cgee,https://www.atlantico.com.br/
Instituto Brasília de Tecnologia e Inovação,Instituto de pesquisa,DF,Brasília,-15.7801,-47.9292,otd_cgee,https://iot-labs.io/portfolio/centro-de-referencia-ibti-instituto-brasilia-de-tecnologia-e-inovacao/
Instituto Capixaba de Ensino Pesquisa e Inovação em Saúde,Instituto de ciência e tecnologia (ICT),ES,Vitória,-20.3155,-40.3128,otd_cgee,https://icepi.es.gov.br/
Instituto Certi Amazônia,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://certiamazonia.org.br/
Instituto Certi Sapientia,Instituto de ciência e tecnologia (ICT),DF,Brasília,-15.7801,-47.9292,otd_cgee,https://certisapientia.org.br/
Instituto de Integração Brasileira de Inovação (IBBI),Instituto de ciência e tecnologia (ICT),AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.ibbi.org.br
Instituto de Inteligência Computacional Aplicada - I²CA,Instituto de pesquisa,ES,Vitória,-20.3155,-40.3128,otd_cgee,http://i2ca.ai/
Instituto de Pesquisa Eldorado,Instituto de ciência e tecnologia (ICT); Unidade Embrapii,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.eldorado.org.br/
Instituto de Tecnologia e Inovação Evereste,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://www.evereste.org.br/
Instituto Fab Lab Brasil,Laboratório de fabricação digital,SP,São Paulo,-23.5505,-46.6333,otd_cgee,https://institutofablabbrasil.org/
Instituto Inovathus,Instituto de pesquisa,AM,Manaus,-3.119,-60.0217,otd_cgee,https://inovathus.org.br/
